codice_comune,anno,totale_incidenti
65143,2014,10
65143,2015,13
65143,2016,22
65143,2017,9
65143,2018,12
65143,2019,10
65143,2020,8
65143,2021,11
65143,2022,12
65143,2023,11
65143,2024,15
65144,2001,0
65144,2002,1
65144,2003,1
65144,2004,0
65144,2005,1
65144,2006,1
65144,2007,2
65144,2008,0
65144,2009,0
65144,2010,1
65144,2011,0
65144,2012,0
65144,2013,0
65144,2014,1
65144,2015,0
65144,2016,0
65144,2017,1
65144,2018,0
65144,2019,3
65144,2020,1
65144,2021,0
65144,2022,1
65144,2023,1
65145,2001,0
65145,2002,0
65145,2003,1
65145,2004,1
65145,2005,0
65145,2006,0
65145,2007,0
65145,2008,0
65145,2009,0
65145,2010,0
65145,2011,0
65145,2012,0
65145,2013,0
65145,2014,0
65145,2015,0
65145,2016,0
65145,2017,0
65145,2018,0
65145,2019,3
65145,2020,0
65145,2021,0
65145,2022,0
65145,2023,0
65146,2001,10
65146,2002,11
65146,2003,6
65146,2004,10
65146,2005,2
65146,2006,10
65146,2007,6
65146,2008,9
65146,2009,11
65146,2010,6
65146,2011,6
65146,2012,12
65146,2013,11
65146,2014,15
65146,2015,12
65146,2016,14
65146,2017,11
65146,2018,20
65146,2019,10
65146,2020,4
65146,2021,11
65146,2022,7
65146,2023,8
65146,2024,7
65147,2001,1
65147,2002,2
65147,2003,0
65147,2004,0
65147,2005,1
65147,2006,3
65147,2007,0
65147,2008,1
65147,2009,1
65147,2010,3
65147,2011,1
65147,2012,1
65147,2013,2
65147,2014,1
65147,2015,3
65147,2016,2
65147,2017,2
65147,2018,3
65147,2019,1
65147,2020,1
65147,2021,1
65147,2022,3
65147,2023,0
65147,2024,2
65148,2001,1
65148,2002,1
65148,2003,1
65148,2004,0
65148,2005,1
65148,2006,0
65148,2007,1
65148,2008,0
65148,2009,0
65148,2010,1
65148,2011,1
65148,2012,1
65148,2013,0
65148,2014,0
65148,2015,1
65148,2016,0
65148,2017,0
65148,2018,1
65148,2019,0
65148,2020,0
65148,2021,0
65148,2022,1
65148,2023,1
65149,2001,0
65149,2002,1
65149,2003,2
65149,2004,0
65149,2005,2
65149,2006,0
65149,2007,0
65149,2008,1
65149,2009,0
65149,2010,0
65149,2011,1
65149,2012,0
65149,2013,3
65149,2014,0
65149,2015,3
65149,2016,0
65149,2017,0
65149,2018,1
65149,2019,0
65149,2020,3
65149,2021,2
65149,2022,3
65149,2023,1
65149,2024,1
65150,2001,0
65150,2002,0
65150,2003,1
65150,2004,0
65150,2005,0
65150,2006,0
65150,2007,1
65150,2008,0
65150,2009,0
65150,2010,0
65150,2011,0
65150,2012,0
65150,2013,0
65150,2014,0
65150,2015,0
65150,2016,2
65150,2017,1
65150,2018,0
65150,2019,0
65150,2020,0
65150,2021,0
65150,2022,0
65150,2023,0
65151,2001,5
65151,2002,7
65151,2003,8
65151,2004,2
65151,2005,4
65151,2006,0
65151,2007,1
65151,2008,2
65151,2009,3
65151,2010,6
65151,2011,6
65151,2012,1
65151,2013,2
65151,2014,1
65151,2015,6
65151,2016,8
65151,2017,4
65151,2018,6
65151,2019,4
65151,2020,1
65151,2021,2
65151,2022,5
65151,2023,6
65151,2024,5
65152,2001,0
65152,2002,1
65152,2003,2
65152,2004,1
65152,2005,1
65152,2006,0
65152,2007,0
65152,2008,0
65152,2009,0
65152,2010,1
65152,2011,1
65152,2012,3
65152,2013,1
65152,2014,5
65152,2015,2
65152,2016,0
65152,2017,3
65152,2018,0
65152,2019,0
65152,2020,3
65152,2021,1
65152,2022,0
65152,2023,3
65152,2024,2
65153,2001,0
65153,2002,0
65153,2003,0
65153,2004,0
65153,2005,0
65153,2006,0
65153,2007,0
65153,2008,0
65153,2009,2
65153,2010,0
65153,2011,0
65153,2012,0
65153,2013,0
65153,2014,0
65153,2015,0
65153,2016,0
65153,2017,0
65153,2018,0
65153,2019,0
65153,2020,0
65153,2021,0
65153,2022,0
65153,2023,0
65154,2001,16
65154,2002,32
65154,2003,26
65154,2004,20
65154,2005,27
65154,2006,17
65154,2007,27
65154,2008,29
65154,2009,29
65154,2010,27
65154,2011,32
65154,2012,22
65154,2013,14
65154,2014,17
65154,2015,23
65154,2016,18
65154,2017,15
65154,2018,15
65154,2019,15
65154,2020,9
65154,2021,13
65154,2022,24
65154,2023,23
65154,2024,22
65155,2001,2
65155,2002,0
65155,2003,3
65155,2004,0
65155,2005,0
65155,2006,0
65155,2007,0
65155,2008,0
65155,2009,0
65155,2010,0
65155,2011,2
65155,2012,1
65155,2013,1
65155,2014,2
65155,2015,0
65155,2016,0
65155,2017,2
65155,2018,0
65155,2019,0
65155,2020,1
65155,2021,0
65155,2022,1
65155,2023,0
65155,2024,3
65156,2001,3
65156,2002,16
65156,2003,7
65156,2004,12
65156,2005,10
65156,2006,13
65156,2007,6
65156,2008,6
65156,2009,9
65156,2010,6
65156,2011,5
65156,2012,7
65156,2013,5
65156,2014,5
65156,2015,3
65156,2016,3
65156,2017,6
65156,2018,5
65156,2019,6
65156,2020,2
65156,2021,5
65156,2022,3
65156,2023,9
65156,2024,14
65157,2001,36
65157,2002,47
65157,2003,33
65157,2004,21
65157,2005,20
65157,2006,23
65157,2007,29
65157,2008,23
65157,2009,27
65157,2010,25
65157,2011,24
65157,2012,28
65157,2013,24
65157,2014,21
65157,2015,34
65157,2016,23
65157,2017,23
65157,2018,28
65157,2019,27
65157,2020,35
65157,2021,33
65157,2022,36
65157,2023,38
65157,2024,44
65158,2001,15
65158,2002,7
65158,2003,6
65158,2004,3
65158,2005,3
65158,2006,3
65158,2007,14
65158,2008,43
65158,2009,59
65158,2010,65
65158,2011,46
65158,2012,46
65158,2013,55
65158,2014,44
65158,2015,50
65158,2016,56
65158,2017,54
65158,2018,34
65158,2019,28
65158,2020,20
65158,2021,42
65158,2022,49
65158,2023,50
65158,2024,33
66001,2001,0
66001,2002,0
66001,2003,1
66001,2004,0
66001,2005,0
66001,2006,0
66001,2007,2
66001,2008,0
66001,2009,0
66001,2010,0
66001,2011,0
66001,2012,0
66001,2013,0
66001,2014,0
66001,2015,0
66001,2016,0
66001,2017,0
66001,2018,1
66001,2019,0
66001,2020,0
66001,2021,0
66001,2022,0
66001,2023,1
66002,2001,4
66002,2002,2
66002,2003,2
66002,2004,4
66002,2005,3
66002,2006,2
66002,2007,3
66002,2008,2
66002,2009,0
66002,2010,2
66002,2011,2
66002,2012,2
66002,2013,3
66002,2014,5
66002,2015,2
66002,2016,3
66002,2017,2
66002,2018,2
66002,2019,3
66002,2020,6
66002,2021,7
66002,2022,4
66002,2023,2
66002,2024,2
66003,2001,4
66003,2002,1
66003,2003,1
66003,2004,2
66003,2005,5
66003,2006,0
66003,2007,3
66003,2008,1
66003,2009,1
66003,2010,0
66003,2011,0
66003,2012,5
66003,2013,2
66003,2014,2
66003,2015,2
66003,2016,2
66003,2017,2
66003,2018,0
66003,2019,1
66003,2020,0
66003,2021,3
66003,2022,3
66003,2023,7
66003,2024,4
66004,2001,7
66004,2002,4
66004,2003,3
66004,2004,5
66004,2005,4
66004,2006,2
66004,2007,2
66004,2008,3
66004,2009,0
66004,2010,3
66004,2011,4
66004,2012,2
66004,2013,1
66004,2014,1
66004,2015,0
66004,2016,3
66004,2017,2
66004,2018,1
66004,2019,2
66004,2020,3
66004,2021,3
66004,2022,2
66004,2023,2
66004,2024,6
66005,2001,0
66005,2002,1
66005,2003,2
66005,2004,1
66005,2005,2
66005,2006,0
66005,2007,0
66005,2008,2
66005,2009,1
66005,2010,0
66005,2011,1
66005,2012,2
66005,2013,2
66005,2014,2
66005,2015,0
66005,2016,0
66005,2017,2
66005,2018,1
66005,2019,1
66005,2020,0
66005,2021,2
66005,2022,0
66005,2023,2
66005,2024,2
66006,2001,200
66006,2002,182
66006,2003,194
66006,2004,197
66006,2005,207
66006,2006,199
66006,2007,182
66006,2008,153
66006,2009,133
66006,2010,167
66006,2011,170
66006,2012,139
66006,2013,144
66006,2014,126
66006,2015,85
66006,2016,136
66006,2017,132
66006,2018,117
66006,2019,91
66006,2020,74
66006,2021,112
66006,2022,85
66006,2023,101
66006,2024,104
66007,2001,2
66007,2002,4
66007,2003,3
66007,2004,1
66007,2005,0
66007,2006,6
66007,2007,2
66007,2008,2
66007,2009,0
66007,2010,3
66007,2011,1
66007,2012,4
66007,2013,4
66007,2014,7
66007,2015,2
66007,2016,6
66007,2017,0
66007,2018,4
66007,2019,0
66007,2020,2
66007,2021,4
66007,2022,0
66007,2023,1
66007,2024,2
66008,2001,6
66008,2002,0
66008,2003,1
66008,2004,0
66008,2005,1
66008,2006,1
66008,2007,0
66008,2008,0
66008,2009,0
66008,2010,0
66008,2011,1
66008,2012,1
66008,2013,0
66008,2014,1
66008,2015,0
66008,2016,0
66008,2017,0
66008,2018,1
66008,2019,0
66008,2020,0
66008,2021,0
66008,2022,0
66008,2023,0
66008,2024,1
66009,2001,3
66009,2002,3
66009,2003,1
66009,2004,4
66009,2005,6
66009,2006,5
66009,2007,4
66009,2008,5
66009,2009,4
66009,2010,6
66009,2011,5
66009,2012,3
66009,2013,8
66009,2014,7
66009,2015,6
66009,2016,8
66009,2017,1
66009,2018,3
66009,2019,5
66009,2020,4
66009,2021,2
66009,2022,4
66009,2023,3
66009,2024,11
66010,2001,0
66010,2002,1
66010,2003,0
66010,2004,2
66010,2005,0
66010,2006,1
66010,2007,0
66010,2008,0
66010,2009,0
66010,2010,0
66010,2011,0
66010,2012,1
66010,2013,0
66010,2014,0
66010,2015,2
66010,2016,0
66010,2017,0
66010,2018,1
66010,2019,0
66010,2020,1
66010,2021,2
66010,2022,0
66010,2023,1
66010,2024,3
66011,2001,0
66011,2002,0
66011,2003,0
66011,2004,0
66011,2005,0
66011,2006,0
66011,2007,0
66011,2008,0
66011,2009,0
66011,2010,0
66011,2011,0
66011,2012,1
66011,2013,0
66011,2014,0
66011,2015,0
66011,2016,0
66011,2017,0
66011,2018,0
66011,2019,0
66011,2020,0
66011,2021,0
66011,2022,0
66011,2023,0
66012,2001,6
66012,2002,8
66012,2003,3
66012,2004,1
66012,2005,1
66012,2006,2
66012,2007,1
66012,2008,1
66012,2009,1
66012,2010,2
66012,2011,2
66012,2012,2
66012,2013,2
66012,2014,2
66012,2015,2
66012,2016,3
66012,2017,2
66012,2018,2
66012,2019,2
66012,2020,0
66012,2021,1
66012,2022,1
66012,2023,1
66012,2024,3
66013,2001,4
66013,2002,0
66013,2003,4
66013,2004,1
66013,2005,1
66013,2006,3
66013,2007,1
66013,2008,1
66013,2009,0
66013,2010,0
66013,2011,0
66013,2012,3
66013,2013,0
66013,2014,2
66013,2015,1
66013,2016,1
66013,2017,2
66013,2018,0
66013,2019,3
66013,2020,0
66013,2021,0
66013,2022,0
66013,2023,0
66013,2024,1
66014,2001,0
66014,2002,0
66014,2003,0
66014,2004,0
66014,2005,0
66014,2006,1
66014,2007,0
66014,2008,0
66014,2009,0
66014,2010,0
66014,2011,0
66014,2012,0
66014,2013,0
66014,2014,1
66014,2015,0
66014,2016,0
66014,2017,0
66014,2018,0
66014,2019,0
66014,2020,1
66014,2021,0
66014,2022,0
66014,2023,0
66014,2024,1
66015,2001,0
66015,2002,0
66015,2003,0
66015,2004,2
66015,2005,1
66015,2006,0
66015,2007,0
66015,2008,1
66015,2009,2
66015,2010,0
66015,2011,0
66015,2012,0
66015,2013,0
66015,2014,0
66015,2015,0
66015,2016,0
66015,2017,0
66015,2018,0
66015,2019,0
66015,2020,0
66015,2021,0
66015,2022,2
66015,2023,0
66015,2024,1
66016,2001,0
66016,2002,2
66016,2003,0
66016,2004,0
66016,2005,0
66016,2006,1
66016,2007,1
66016,2008,0
66016,2009,0
66016,2010,0
66016,2011,0
66016,2012,2
66016,2013,1
66016,2014,0
66016,2015,0
66016,2016,1
66016,2017,1
66016,2018,1
66016,2019,0
66016,2020,0
66016,2021,0
66016,2022,0
66016,2023,1
66017,2001,1
66017,2002,0
66017,2003,1
66017,2004,1
66017,2005,0
66017,2006,1
66017,2007,1
66017,2008,1
66017,2009,2
66017,2010,3
66017,2011,1
66017,2012,1
66017,2013,0
66017,2014,0
66017,2015,0
66017,2016,2
66017,2017,0
66017,2018,1
66017,2019,0
66017,2020,0
66017,2021,1
66017,2022,1
66017,2023,0
66017,2024,3
66018,2001,0
66018,2002,0
66018,2003,0
66018,2004,0
66018,2005,2
66018,2006,1
66018,2007,0
66018,2008,0
66018,2009,1
66018,2010,0
66018,2011,1
66018,2012,1
66018,2013,0
66018,2014,0
66018,2015,0
66018,2016,0
66018,2017,1
66018,2018,0
66018,2019,1
66018,2020,2
66018,2021,0
66018,2022,1
66018,2023,0
66018,2024,2
66019,2001,4
66019,2002,1
66019,2003,0
66019,2004,2
66019,2005,2
66019,2006,4
66019,2007,1
66019,2008,2
66019,2009,0
66019,2010,0
66019,2011,1
66019,2012,0
66019,2013,2
66019,2014,3
66019,2015,1
66019,2016,1
66019,2017,2
66019,2018,0
66019,2019,6
66019,2020,0
66019,2021,1
66019,2022,2
66019,2023,3
66019,2024,2
66020,2001,13
66020,2002,6
66020,2003,9
66020,2004,10
66020,2005,15
66020,2006,8
66020,2007,6
66020,2008,8
66020,2009,3
66020,2010,6
66020,2011,8
66020,2012,5
66020,2013,12
66020,2014,4
66020,2015,5
66020,2016,4
66020,2017,3
66020,2018,5
66020,2019,7
66020,2020,2
66020,2021,4
66020,2022,6
66020,2023,4
66020,2024,5
66021,2001,0
66021,2002,0
66021,2003,0
66021,2004,0
66021,2005,0
66021,2006,1
66021,2007,0
66021,2008,1
66021,2009,0
66021,2010,1
66021,2011,1
66021,2012,0
66021,2013,1
66021,2014,0
66021,2015,1
66021,2016,0
66021,2017,0
66021,2018,1
66021,2019,0
66021,2020,0
66021,2021,0
66021,2022,0
66021,2023,1
66022,2001,0
66022,2002,0
66022,2003,1
66022,2004,0
66022,2005,0
66022,2006,0
66022,2007,2
66022,2008,0
66022,2009,1
66022,2010,1
66022,2011,0
66022,2012,0
66022,2013,0
66022,2014,1
66022,2015,0
66022,2016,0
66022,2017,1
66022,2018,0
66022,2019,0
66022,2020,0
66022,2021,0
66022,2022,0
66022,2023,0
66023,2001,2
66023,2002,1
66023,2003,2
66023,2004,0
66023,2005,4
66023,2006,2
66023,2007,0
66023,2008,0
66023,2009,1
66023,2010,1
66023,2011,1
66023,2012,1
66023,2013,0
66023,2014,0
66023,2015,1
66023,2016,1
66023,2017,2
66023,2018,0
66023,2019,0
66023,2020,0
66023,2021,0
66023,2022,0
66023,2023,0
66024,2001,0
66024,2002,0
66024,2003,0
66024,2004,1
66024,2005,2
66024,2006,0
66024,2007,0
66024,2008,0
66024,2009,0
66024,2010,0
66024,2011,0
66024,2012,0
66024,2013,0
66024,2014,0
66024,2015,0
66024,2016,0
66024,2017,0
66024,2018,0
66024,2019,0
66024,2020,0
66024,2021,0
66024,2022,0
66024,2023,0
66024,2024,1
66025,2001,39
66025,2002,42
66025,2003,56
66025,2004,58
66025,2005,47
66025,2006,36
66025,2007,47
66025,2008,42
66025,2009,35
66025,2010,28
66025,2011,17
66025,2012,16
66025,2013,18
66025,2014,19
66025,2015,22
66025,2016,20
66025,2017,13
66025,2018,15
66025,2019,15
66025,2020,11
66025,2021,17
66025,2022,18
66025,2023,18
66025,2024,29
66026,2001,0
66026,2002,0
66026,2003,1
66026,2004,0
66026,2005,2
66026,2006,1
66026,2007,1
66026,2008,2
66026,2009,1
66026,2010,0
66026,2011,2
66026,2012,0
66026,2013,0
66026,2014,0
66026,2015,0
66026,2016,0
66026,2017,1
66026,2018,1
66026,2019,1
66026,2020,0
66026,2021,1
66026,2022,0
66026,2023,0
66027,2001,0
66027,2002,1
66027,2003,1
66027,2004,0
66027,2005,0
66027,2006,0
66027,2007,0
66027,2008,0
66027,2009,1
66027,2010,0
66027,2011,1
66027,2012,0
66027,2013,0
66027,2014,0
66027,2015,0
66027,2016,0
66027,2017,2
66027,2018,1
66027,2019,0
66027,2020,0
66027,2021,0
66027,2022,0
66027,2023,0
66028,2001,7
66028,2002,23
66028,2003,15
66028,2004,16
66028,2005,8
66028,2006,24
66028,2007,19
66028,2008,11
66028,2009,18
66028,2010,16
66028,2011,15
66028,2012,14
66028,2013,13
66028,2014,9
66028,2015,12
66028,2016,21
66028,2017,16
66028,2018,11
66028,2019,19
66028,2020,10
66028,2021,15
66028,2022,13
66028,2023,14
66028,2024,16
66029,2001,0
66029,2002,0
66029,2003,1
66029,2004,0
66029,2005,1
66029,2006,1
66029,2007,1
66029,2008,3
66029,2009,0
66029,2010,0
66029,2011,1
66029,2012,1
66029,2013,0
66029,2014,0
66029,2015,0
66029,2016,0
66029,2017,1
66029,2018,0
66029,2019,0
66029,2020,0
66029,2021,0
66029,2022,0
66029,2023,0
66030,2001,0
66030,2002,0
66030,2003,0
66030,2004,1
66030,2005,0
66030,2006,0
66030,2007,0
66030,2008,0
66030,2009,1
66030,2010,0
66030,2011,0
66030,2012,0
66030,2013,0
66030,2014,0
66030,2015,0
66030,2016,0
66030,2017,0
66030,2018,0
66030,2019,0
66030,2020,0
66030,2021,0
66030,2022,1
66030,2023,0
66031,2001,0
66031,2002,0
66031,2003,1
66031,2004,3
66031,2005,0
66031,2006,0
66031,2007,1
66031,2008,3
66031,2009,0
66031,2010,3
66031,2011,0
66031,2012,2
66031,2013,1
66031,2014,0
66031,2015,0
66031,2016,1
66031,2017,0
66031,2018,2
66031,2019,0
66031,2020,0
66031,2021,0
66031,2022,2
66031,2023,0
66031,2024,2
66032,2001,10
66032,2002,11
66032,2003,6
66032,2004,10
66032,2005,12
66032,2006,8
66032,2007,15
66032,2008,13
66032,2009,6
66032,2010,14
66032,2011,8
66032,2012,25
66032,2013,28
66032,2014,18
66032,2015,12
66032,2016,10
66032,2017,14
66032,2018,9
66032,2019,19
66032,2020,9
66032,2021,14
66032,2022,10
66032,2023,5
66032,2024,18
66033,2001,4
66033,2002,2
66033,2003,0
66033,2004,2
66033,2005,0
66033,2006,0
66033,2007,1
66033,2008,0
66033,2009,0
66033,2010,1
66033,2011,0
66033,2012,2
66033,2013,4
66033,2014,1
66033,2015,1
66033,2016,2
66033,2017,0
66033,2018,2
66033,2019,2
66033,2020,2
66033,2021,3
66033,2022,2
66033,2023,2
66033,2024,2
66034,2001,1
66034,2002,3
66034,2003,7
66034,2004,2
66034,2005,1
66034,2006,4
66034,2007,1
66034,2008,1
66034,2009,1
66034,2010,1
66034,2011,1
66034,2012,2
66034,2013,0
66034,2014,0
66034,2015,1
66034,2016,3
66034,2017,3
66034,2018,1
66034,2019,1
66034,2020,0
66034,2021,4
66034,2022,1
66034,2023,1
66035,2001,1
66035,2002,0
66035,2003,0
66035,2004,0
66035,2005,0
66035,2006,0
66035,2007,0
66035,2008,0
66035,2009,1
66035,2010,0
66035,2011,0
66035,2012,1
66035,2013,0
66035,2014,0
66035,2015,1
66035,2016,0
66035,2017,0
66035,2018,0
66035,2019,0
66035,2020,1
66035,2021,0
66035,2022,1
66035,2023,0
66035,2024,1
66036,2001,1
66036,2002,4
66036,2003,2
66036,2004,3
66036,2005,4
66036,2006,2
66036,2007,3
66036,2008,3
66036,2009,3
66036,2010,6
66036,2011,2
66036,2012,1
66036,2013,4
66036,2014,1
66036,2015,4
66036,2016,2
66036,2017,1
66036,2018,4
66036,2019,3
66036,2020,0
66036,2021,5
66036,2022,1
66036,2023,1
66036,2024,3
66037,2001,3
66037,2002,4
66037,2003,1
66037,2004,3
66037,2005,0
66037,2006,1
66037,2007,5
66037,2008,1
66037,2009,4
66037,2010,5
66037,2011,3
66037,2012,3
66037,2013,3
66037,2014,2
66037,2015,1
66037,2016,2
66037,2017,2
66037,2018,6
66037,2019,0
66037,2020,1
66037,2021,0
66037,2022,0
66037,2023,2
66037,2024,1
66038,2001,2
66038,2002,3
66038,2003,3
66038,2004,6
66038,2005,4
66038,2006,2
66038,2007,3
66038,2008,1
66038,2009,1
66038,2010,1
66038,2011,2
66038,2012,3
66038,2013,4
66038,2014,1
66038,2015,2
66038,2016,4
66038,2017,3
66038,2018,1
66038,2019,0
66038,2020,2
66038,2021,1
66038,2022,1
66038,2023,1
66038,2024,2
66039,2001,0
66039,2002,1
66039,2003,0
66039,2004,0
66039,2005,0
66039,2006,0
66039,2007,0
66039,2008,0
66039,2009,0
66039,2010,0
66039,2011,1
66039,2012,0
66039,2013,2
66039,2014,0
66039,2015,0
66039,2016,0
66039,2017,0
66039,2018,1
66039,2019,2
66039,2020,0
66039,2021,1
66039,2022,0
66039,2023,1
66039,2024,1
66040,2001,1
66040,2002,0
66040,2003,0
66040,2004,0
66040,2005,0
66040,2006,1
66040,2007,1
66040,2008,0
66040,2009,0
66040,2010,0
66040,2011,1
66040,2012,1
66040,2013,0
66040,2014,0
66040,2015,0
66040,2016,0
66040,2017,2
66040,2018,0
66040,2019,0
66040,2020,0
66040,2021,1
66040,2022,0
66040,2023,0
66040,2024,1
66041,2001,6
66041,2002,7
66041,2003,6
66041,2004,4
66041,2005,5
66041,2006,4
66041,2007,3
66041,2008,4
66041,2009,5
66041,2010,3
66041,2011,2
66041,2012,4
66041,2013,4
66041,2014,2
66041,2015,2
66041,2016,3
66041,2017,2
66041,2018,2
66041,2019,4
66041,2020,1
66041,2021,1
66041,2022,3
66041,2023,2
66042,2001,1
66042,2002,0
66042,2003,0
66042,2004,0
66042,2005,1
66042,2006,0
66042,2007,0
66042,2008,0
66042,2009,2
66042,2010,0
66042,2011,1
66042,2012,0
66042,2013,0
66042,2014,0
66042,2015,0
66042,2016,0
66042,2017,0
66042,2018,0
66042,2019,0
66042,2020,0
66042,2021,0
66042,2022,0
66042,2023,1
66042,2024,1
66043,2001,0
66043,2002,0
66043,2003,0
66043,2004,0
66043,2005,1
66043,2006,0
66043,2007,1
66043,2008,1
66043,2009,0
66043,2010,0
66043,2011,0
66043,2012,0
66043,2013,0
66043,2014,0
66043,2015,0
66043,2016,0
66043,2017,0
66043,2018,0
66043,2019,1
66043,2020,0
66043,2021,0
66043,2022,1
66043,2023,0
66043,2024,1
66044,2001,2
66044,2002,3
66044,2003,0
66044,2004,0
66044,2005,0
66044,2006,2
66044,2007,2
66044,2008,4
66044,2009,0
66044,2010,1
66044,2011,3
66044,2012,2
66044,2013,0
66044,2014,1
66044,2015,1
66044,2016,0
66044,2017,1
66044,2018,1
66044,2019,0
66044,2020,0
66044,2021,0
66044,2022,0
66044,2023,0
66045,2001,1
66045,2002,0
66045,2003,1
66045,2004,0
66045,2005,0
66045,2006,0
66045,2007,0
66045,2008,0
66045,2009,0
66045,2010,0
66045,2011,0
66045,2012,0
66045,2013,0
66045,2014,0
66045,2015,0
66045,2016,0
66045,2017,0
66045,2018,0
66045,2019,0
66045,2020,0
66045,2021,0
66045,2022,0
66045,2023,0
66046,2001,0
66046,2002,0
66046,2003,0
66046,2004,1
66046,2005,0
66046,2006,1
66046,2007,0
66046,2008,1
66046,2009,1
66046,2010,0
66046,2011,1
66046,2012,1
66046,2013,0
66046,2014,1
66046,2015,1
66046,2016,1
66046,2017,1
66046,2018,4
66046,2019,0
66046,2020,1
66046,2021,2
66046,2022,1
66046,2023,0
66046,2024,3
66047,2001,0
66047,2002,0
66047,2003,0
66047,2004,1
66047,2005,1
66047,2006,0
66047,2007,0
66047,2008,0
66047,2009,0
66047,2010,0
66047,2011,1
66047,2012,2
66047,2013,1
66047,2014,0
66047,2015,0
66047,2016,1
66047,2017,0
66047,2018,0
66047,2019,0
66047,2020,0
66047,2021,1
66047,2022,0
66047,2023,1
66047,2024,1
66048,2001,3
66048,2002,2
66048,2003,4
66048,2004,1
66048,2005,2
66048,2006,3
66048,2007,1
66048,2008,2
66048,2009,3
66048,2010,1
66048,2011,2
66048,2012,0
66048,2013,4
66048,2014,2
66048,2015,0
66048,2016,4
66048,2017,6
66048,2018,6
66048,2019,0
66048,2020,0
66048,2021,2
66048,2022,6
66048,2023,5
66048,2024,2
66049,2001,386
66049,2002,389
66049,2003,305
66049,2004,360
66049,2005,297
66049,2006,367
66049,2007,326
66049,2008,308
66049,2009,300
66049,2010,293
66049,2011,307
66049,2012,254
66049,2013,273
66049,2014,234
66049,2015,217
66049,2016,224
66049,2017,199
66049,2018,200
66049,2019,222
66049,2020,125
66049,2021,155
66049,2022,165
66049,2023,171
66049,2024,206
66050,2001,0
66050,2002,0
66050,2003,0
66050,2004,0
66050,2005,0
66050,2006,0
66050,2007,0
66050,2008,0
66050,2009,0
66050,2010,0
66050,2011,0
66050,2012,0
66050,2013,0
66050,2014,0
66050,2015,0
66050,2016,0
66050,2017,0
66050,2018,0
66050,2019,0
66050,2020,0
66050,2021,0
66050,2022,0
66050,2023,0
66051,2001,9
66051,2002,6
66051,2003,13
66051,2004,13
66051,2005,6
66051,2006,1
66051,2007,5
66051,2008,6
66051,2009,5
66051,2010,4
66051,2011,3
66051,2012,6
66051,2013,5
66051,2014,12
66051,2015,10
66051,2016,6
66051,2017,10
66051,2018,8
66051,2019,10
66051,2020,4
66051,2021,6
66051,2022,6
66051,2023,11
66051,2024,13
66052,2001,1
66052,2002,2
66052,2003,1
66052,2004,3
66052,2005,1
66052,2006,3
66052,2007,2
66052,2008,0
66052,2009,0
66052,2010,1
66052,2011,0
66052,2012,1
66052,2013,2
66052,2014,2
66052,2015,1
66052,2016,1
66052,2017,1
66052,2018,1
66052,2019,2
66052,2020,1
66052,2021,1
66052,2022,2
66052,2023,1
66052,2024,4
66053,2001,21
66053,2002,14
66053,2003,10
66053,2004,19
66053,2005,13
66053,2006,13
66053,2007,17
66053,2008,15
66053,2009,10
66053,2010,14
66053,2011,20
66053,2012,13
66053,2013,12
66053,2014,10
66053,2015,10
66053,2016,11
66053,2017,11
66053,2018,11
66053,2019,11
66053,2020,5
66053,2021,13
66053,2022,10
66053,2023,5
66053,2024,5
66054,2001,3
66054,2002,3
66054,2003,3
66054,2004,2
66054,2005,0
66054,2006,1
66054,2007,2
66054,2008,1
66054,2009,1
66054,2010,0
66054,2011,0
66054,2012,0
66054,2013,0
66054,2014,0
66054,2015,1
66054,2016,2
66054,2017,2
66054,2018,2
66054,2019,1
66054,2020,1
66054,2021,0
66054,2022,1
66054,2023,2
66054,2024,2
66055,2001,1
66055,2002,0
66055,2003,1
66055,2004,2
66055,2005,1
66055,2006,1
66055,2007,2
66055,2008,1
66055,2009,2
66055,2010,0
66055,2011,0
66055,2012,0
66055,2013,0
66055,2014,1
66055,2015,0
66055,2016,2
66055,2017,0
66055,2018,0
66055,2019,0
66055,2020,0
66055,2021,0
66055,2022,0
66055,2023,1
66056,2001,6
66056,2002,2
66056,2003,6
66056,2004,5
66056,2005,0
66056,2006,4
66056,2007,2
66056,2008,4
66056,2009,2
66056,2010,1
66056,2011,7
66056,2012,2
66056,2013,4
66056,2014,3
66056,2015,7
66056,2016,2
66056,2017,1
66056,2018,2
66056,2019,4
66056,2020,1
66056,2021,0
66056,2022,0
66056,2023,5
66056,2024,3
66057,2001,2
66057,2002,2
66057,2003,1
66057,2004,2
66057,2005,0
66057,2006,1
66057,2007,0
66057,2008,2
66057,2009,0
66057,2010,1
66057,2011,1
66057,2012,2
66057,2013,0
66057,2014,2
66057,2015,0
66057,2016,0
66057,2017,0
66057,2018,0
66057,2019,0
66057,2020,0
66057,2021,3
66057,2022,0
66057,2023,0
66058,2001,5
66058,2002,3
66058,2003,4
66058,2004,5
66058,2005,4
66058,2006,6
66058,2007,1
66058,2008,2
66058,2009,1
66058,2010,3
66058,2011,3
66058,2012,3
66058,2013,4
66058,2014,0
66058,2015,0
66058,2016,3
66058,2017,1
66058,2018,1
66058,2019,1
66058,2020,0
66058,2021,3
66058,2022,1
66058,2023,2
66058,2024,2
66059,2001,1
66059,2002,1
66059,2003,0
66059,2004,0
66059,2005,5
66059,2006,2
